NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a21 ;J ;Information et communication ;De 10 à 19 salariés en ETP ;7782,6
a21 ;J ;Information et communication ;De 20 à 249 salariés en ETP ;37530,8
a21 ;J ;Information et communication ;Plus de 250 salariés en ETP ;104827,8
a88 ;58;Édition ;Ensemble des tranches d'effectif ;25233,4
a88 ;58;Édition ;De 0 à 9 salariés en ETP ;3329,3
a88 ;58;Édition ;De 10 à 19 salariés en ETP ;1492,8
a88 ;58;Édition ;De 20 à 249 salariés en ETP ;9191,5
a88 ;58;Édition ;Plus de 250 salariés en ETP ;11188,3
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;Ensemble des tranches d'effectif ;16036,9
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;De 0 à 9 salariés en ETP ;2107,2
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;De 10 à 19 salariés en ETP ;857,5
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;De 20 à 249 salariés en ETP ;5818,1
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;Plus de 250 salariés en ETP ;7254,8
a272 ;582;Édition de logiciels ;Ensemble des tranches d'effectif ;9196,5
a272 ;582;Édition de logiciels ;De 0 à 9 salariés en ETP ;1222,1
a272 ;582;Édition de logiciels ;De 10 à 19 salariés en ETP ;635,2
a272 ;582;Édition de logiciels ;De 20 à 249 salariés en ETP ;3373,4
a272 ;582;Édition de logiciels ;Plus de 250 salariés en ETP ;3933,5
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;Ensemble des tranches d'effectif ;12815,7
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;De 0 à 9 salariés en ETP ;3641,2
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;De 10 à 19 salariés en ETP ;1621,7
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;De 20 à 249 salariés en ETP ;6605
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;Plus de 250 salariés en ETP ;947,9
a272 ;591;Activités cinématographiques, vidéo et de télévision ;Ensemble des tranches d'effectif ;11729,5
a272 ;591;Activités cinématographiques, vidéo et de télévision ;De 0 à 9 salariés en ETP ;S
a272 ;591;Activités cinématographiques, vidéo et de télévision ;De 10 à 19 salariés en ETP ;S
a272 ;591;Activités cinématographiques, vidéo et de télévision ;De 20 à 249 salariés en ETP ;6198,2
a272 ;591;Activités cinématographiques, vidéo et de télévision ;Plus de 250 salariés en ETP ;S
a272 ;592;Enregistrement sonore et édition musicale ;Ensemble des tranches d'effectif ;1086,2
a272 ;592;Enregistrement sonore et édition musicale ;De 0 à 9 salariés en ETP ;S
a272 ;592;Enregistrement sonore et édition musicale ;De 10 à 19 salariés en ETP ;S
a272 ;592;Enregistrement sonore et édition musicale ;De 20 à 249 salariés en ETP ;406,7
a272 ;592;Enregistrement sonore et édition musicale ;Plus de 250 salariés en ETP ;S
a88 ;60;Programmation et diffusion ;Ensemble des tranches d'effectif ;10685
a88 ;60;Programmation et diffusion ;De 0 à 9 salariés en ETP ;459,7
a88 ;60;Programmation et diffusion ;De 10 à 19 salariés en ETP ;159
a88 ;60;Programmation et diffusion ;De 20 à 249 salariés en ETP ;1820,1
a88 ;60;Programmation et diffusion ;Plus de 250 salariés en ETP ;8246
a272 ;601;Édition et diffusion de programmes radio ;Ensemble des tranches d'effectif ;1370,5
a272 ;601;Édition et diffusion de programmes radio ;De 0 à 9 salariés en ETP ;114
a272 ;601;Édition et diffusion de programmes radio ;De 10 à 19 salariés en ETP ;13,6
a272 ;601;Édition et diffusion de programmes radio ;De 20 à 249 salariés en ETP ;S
a272 ;601;Édition et diffusion de programmes radio ;Plus de 250 salariés en ETP ;S
a272 ;602;Programmation de télévision et télédiffusion ;Ensemble des tranches d'effectif ;9314,5
a272 ;602;Programmation de télévision et télédiffusion ;De 0 à 9 salariés en ETP ;345,7
a272 ;602;Programmation de télévision et télédiffusion ;De 10 à 19 salariés en ETP ;145,4
a272 ;602;Programmation de télévision et télédiffusion ;De 20 à 249 salariés en ETP ;S
a272 ;602;Programmation de télévision et télédiffusion ;Plus de 250 salariés en ETP ;S
a88 ;61;Télécommunications ;Ensemble des tranches d'effectif ;66169,3
a88 ;61;Télécommunications ;De 0 à 9 salariés en ETP ;2604,2
a88 ;61;Télécommunications ;De 10 à 19 salariés en ETP ;1072,5
a88 ;61;Télécommunications ;De 20 à 249 salariés en ETP ;3601,2
a88 ;61;Télécommunications ;Plus de 250 salariés en ETP ;58936,8
a272 ;611;Télécommunications filaires ;Ensemble des tranches d'effectif ;26256,9
a272 ;611;Télécommunications filaires ;De 0 à 9 salariés en ETP ;846,4
a272 ;611;Télécommunications filaires ;De 10 à 19 salariés en ETP ;278,8
a272 ;611;Télécommunications filaires ;De 20 à 249 salariés en ETP ;1060,6
a272 ;611;Télécommunications filaires ;Plus de 250 salariés en ETP ;24126,7
a272 ;612;Télécommunications sans fil ;Ensemble des tranches d'effectif ;22598,9
a272 ;612;Télécommunications sans fil ;De 0 à 9 salariés en ETP ;S
a272 ;612;Télécommunications sans fil ;De 10 à 19 salariés en ETP ;S
a272 ;612;Télécommunications sans fil ;De 20 à 249 salariés en ETP ;829,3
a272 ;612;Télécommunications sans fil ;Plus de 250 salariés en ETP ;20904,5
a272 ;613;Télécommunications par satellite ;Ensemble des tranches d'effectif ;3948,9
a272 ;613;Télécommunications par satellite ;De 0 à 9 salariés en ETP ;S
a272 ;613;Télécommunications par satellite ;De 10 à 19 salariés en ETP ;S
a272 ;613;Télécommunications par satellite ;De 20 à 249 salariés en ETP ;273,1
a272 ;613;Télécommunications par satellite ;Plus de 250 salariés en ETP ;3551,3
a272 ;619;Autres activités de télécommunication ;Ensemble des tranches d'effectif ;13364,6
a272 ;619;Autres activités de télécommunication ;De 0 à 9 salariés en ETP ;881,5
a272 ;619;Autres activités de télécommunication ;De 10 à 19 salariés en ETP ;683,5
a272 ;619;Autres activités de télécommunication ;De 20 à 249 salariés en ETP ;1438,3
a272 ;619;Autres activités de télécommunication ;Plus de 250 salariés en ETP ;10354,4
a88 ;62;Programmation, conseil et autres activités informatiques ;Ensemble des tranches d'effectif ;46003,9
a88 ;62;Programmation, conseil et autres activités informatiques ;De 0 à 9 salariés en ETP ;7957,1
a88 ;62;Programmation, conseil et autres activités informatiques ;De 10 à 19 salariés en ETP ;2936,9
a88 ;62;Programmation, conseil et autres activités informatiques ;De 20 à 249 salariés en ETP ;12791,3
a88 ;62;Programmation, conseil et autres activités informatiques ;Plus de 250 salariés en ETP ;22328,4
a272 ;620;Programmation, conseil et autres activités informatiques ;Ensemble des tranches d'effectif ;46003,9
a272 ;620;Programmation, conseil et autres activités informatiques ;De 0 à 9 salariés en ETP ;7957,1
a272 ;620;Programmation, conseil et autres activités informatiques ;De 10 à 19 salariés en ETP ;2936,9
a272 ;620;Programmation, conseil et autres activités informatiques ;De 20 à 249 salariés en ETP ;12791,3
a272 ;620;Programmation, conseil et autres activités informatiques ;Plus de 250 salariés en ETP ;22328,4
a88 ;63;Services d'information ;Ensemble des tranches d'effectif ;8853,1
a88 ;63;Services d'information ;De 0 à 9 salariés en ETP ;1670,8
a88 ;63;Services d'information ;De 10 à 19 salariés en ETP ;499,6
a88 ;63;Services d'information ;De 20 à 249 salariés en ETP ;3521,8
a88 ;63;Services d'information ;Plus de 250 salariés en ETP ;3180,5
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;Ensemble des tranches d'effectif ;7393,2
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;De 0 à 9 salariés en ETP ;S
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;De 10 à 19 salariés en ETP ;S
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;De 20 à 249 salariés en ETP ;2997,8
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;Plus de 250 salariés en ETP ;S
a272 ;639;Autres services d'information ;Ensemble des tranches d'effectif ;1459,9
a272 ;639;Autres services d'information ;De 0 à 9 salariés en ETP ;S
a272 ;639;Autres services d'information ;De 10 à 19 salariés en ETP ;S
a272 ;639;Autres services d'information ;De 20 à 249 salariés en ETP ;523,9
a272 ;639;Autres services d'information ;Plus de 250 salariés en ETP ;S
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;Ensemble des tranches d'effectif ;51987,3
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;De 0 à 9 salariés en ETP ;23741,4
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;De 10 à 19 salariés en ETP ;3790,5
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;De 20 à 249 salariés en ETP ;13934,6
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;Plus de 250 salariés en ETP ;10357,3
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;Ensemble des tranches d'effectif ;51987,3
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;De 0 à 9 salariés en ETP ;23741,4
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;De 10 à 19 salariés en ETP ;3790,5
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;De 20 à 249 salariés en ETP ;13934,6
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;Plus de 250 salariés en ETP ;10357,3
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;Ensemble des tranches d'effectif ;22156,2
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;De 0 à 9 salariés en ETP ;14428,6
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;De 10 à 19 salariés en ETP ;1943,5
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;De 20 à 249 salariés en ETP ;3357,4
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;Plus de 250 salariés en ETP ;2261,1
a272 ;642;Activités des sociétés holding ;Ensemble des tranches d'effectif ;22156,2
a272 ;642;Activités des sociétés holding ;De 0 à 9 salariés en ETP ;14428,6
a272 ;642;Activités des sociétés holding ;De 10 à 19 salariés en ETP ;1943,5
a272 ;642;Activités des sociétés holding ;De 20 à 249 salariés en ETP ;3357,4
a272 ;642;Activités des sociétés holding ;Plus de 250 salariés en ETP ;2261,1
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;Ensemble des tranches d'effectif ;29831,1
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;De 0 à 9 salariés en ETP ;9312,8
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;De 10 à 19 salariés en ETP ;1847
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;De 20 à 249 salariés en ETP ;10577,2
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;Plus de 250 salariés en ETP ;8096,3
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;Ensemble des tranches d'effectif ;6548,1
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;De 0 à 9 salariés en ETP ;2322,6
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;De 10 à 19 salariés en ETP ;254,7
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;De 20 à 249 salariés en ETP ;2250,7
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;Plus de 250 salariés en ETP ;1722,1
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;Ensemble des tranches d'effectif ;11566,5
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;De 0 à 9 salariés en ETP ;5279,4
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;De 10 à 19 salariés en ETP ;912,5
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;De 20 à 249 salariés en ETP ;2748,2
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;Plus de 250 salariés en ETP ;2626,5
a272 ;663;Gestion de fonds ;Ensemble des tranches d'effectif ;11716,6
a272 ;663;Gestion de fonds ;De 0 à 9 salariés en ETP ;1710,9
a272 ;663;Gestion de fonds ;De 10 à 19 salariés en ETP ;679,8
a272 ;663;Gestion de fonds ;De 20 à 249 salariés en ETP ;5578,4
a272 ;663;Gestion de fonds ;Plus de 250 salariés en ETP ;3747,6
a10 ;LZ ;Activités immobilières ;Ensemble des tranches d'effectif ;77750,5
a10 ;LZ ;Activités immobilières ;De 0 à 9 salariés en ETP ;40722,3
a10 ;LZ ;Activités immobilières ;De 10 à 19 salariés en ETP ;3064,4
a10 ;LZ ;Activités immobilières ;De 20 à 249 salariés en ETP ;19290,1
a10 ;LZ ;Activités immobilières ;Plus de 250 salariés en ETP ;14706,7
a21 ;L ;Activités immobilières ;Ensemble des tranches d'effectif ;77750,5
a21 ;L ;Activités immobilières ;De 0 à 9 salariés en ETP ;40722,3
a21 ;L ;Activités immobilières ;De 10 à 19 salariés en ETP ;3064,4
a21 ;L ;Activités immobilières ;De 20 à 249 salariés en ETP ;19290,1
a21 ;L ;Activités immobilières ;Plus de 250 salariés en ETP ;14706,7
a88 ;68;Activités immobilières ;Ensemble des tranches d'effectif ;77750,5
a88 ;68;Activités immobilières ;De 0 à 9 salariés en ETP ;40722,3
a88 ;68;Activités immobilières ;De 10 à 19 salariés en ETP ;3064,4
a88 ;68;Activités immobilières ;De 20 à 249 salariés en ETP ;19290,1
a88 ;68;Activités immobilières ;Plus de 250 salariés en ETP ;14706,7
a272 ;681;Activités des marchands de biens immobiliers ;Ensemble des tranches d'effectif ;9023,8
a272 ;681;Activités des marchands de biens immobiliers ;De 0 à 9 salariés en ETP ;8064,9
a272 ;681;Activités des marchands de biens immobiliers ;De 10 à 19 salariés en ETP ;327,8
a272 ;681;Activités des marchands de biens immobiliers ;De 20 à 249 salariés en ETP ;617,2
a272 ;681;Activités des marchands de biens immobiliers ;Plus de 250 salariés en ETP ;14,7
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;Ensemble des tranches d'effectif ;53283,2
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;De 0 à 9 salariés en ETP ;22994,5
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;De 10 à 19 salariés en ETP ;1491,3
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;De 20 à 249 salariés en ETP ;15098,7
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;Plus de 250 salariés en ETP ;13733,5
a272 ;683;Activités immobilières pour compte de tiers ;Ensemble des tranches d'effectif ;15443,5
a272 ;683;Activités immobilières pour compte de tiers ;De 0 à 9 salariés en ETP ;9662,9
a272 ;683;Activités immobilières pour compte de tiers ;De 10 à 19 salariés en ETP ;1245,3
a272 ;683;Activités immobilières pour compte de tiers ;De 20 à 249 salariés en ETP ;3574,3
a272 ;683;Activités immobilières pour compte de tiers ;Plus de 250 salariés en ETP ;958,5
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;Ensemble des tranches d'effectif ;398210,8
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;De 0 à 9 salariés en ETP ;124334,3
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;De 10 à 19 salariés en ETP ;28995,4
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;De 20 à 249 salariés en ETP ;103014,9
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;Plus de 250 salariés en ETP ;140463,3
a21 ;M ;Activités spécialisées, scientifiques et techniques ;Ensemble des tranches d'effectif ;228007
a21 ;M ;Activités spécialisées, scientifiques et techniques ;De 0 à 9 salariés en ETP ;74007,2
a21 ;M ;Activités spécialisées, scientifiques et techniques ;De 10 à 19 salariés en ETP ;18743,1
a21 ;M ;Activités spécialisées, scientifiques et techniques ;De 20 à 249 salariés en ETP ;58022,7
a21 ;M ;Activités spécialisées, scientifiques et techniques ;Plus de 250 salariés en ETP ;77611
a88 ;69;Activités juridiques et comptables ;Ensemble des tranches d'effectif ;37694,7
a88 ;69;Activités juridiques et comptables ;De 0 à 9 salariés en ETP ;20332,4
a88 ;69;Activités juridiques et comptables ;De 10 à 19 salariés en ETP ;5476
a88 ;69;Activités juridiques et comptables ;De 20 à 249 salariés en ETP ;7461,8
a88 ;69;Activités juridiques et comptables ;Plus de 250 salariés en ETP ;4398,9
a272 ;691;Activités juridiques ;Ensemble des tranches d'effectif ;22329,7
a272 ;691;Activités juridiques ;De 0 à 9 salariés en ETP ;14624,3
a272 ;691;Activités juridiques ;De 10 à 19 salariés en ETP ;3156,1
a272 ;691;Activités juridiques ;De 20 à 249 salariés en ETP ;3571,9
a272 ;691;Activités juridiques ;Plus de 250 salariés en ETP ;977,4
a272 ;692;Activités comptables ;Ensemble des tranches d'effectif ;15364,9
a272 ;692;Activités comptables ;De 0 à 9 salariés en ETP ;5708,1
a272 ;692;Activités comptables ;De 10 à 19 salariés en ETP ;2319,9
a272 ;692;Activités comptables ;De 20 à 249 salariés en ETP ;3889,9
a272 ;692;Activités comptables ;Plus de 250 salariés en ETP ;3421,5
a88 ;70;Activités des sièges sociaux - conseil de gestion ;Ensemble des tranches d'effectif ;82254,7
a88 ;70;Activités des sièges sociaux - conseil de gestion ;De 0 à 9 salariés en ETP ;21259,8
a88 ;70;Activités des sièges sociaux - conseil de gestion ;De 10 à 19 salariés en ETP ;4737,5
a88 ;70;Activités des sièges sociaux - conseil de gestion ;De 20 à 249 salariés en ETP ;20243
a88 ;70;Activités des sièges sociaux - conseil de gestion ;Plus de 250 salariés en ETP ;36128
a272 ;701;Activités des sièges sociaux ;Ensemble des tranches d'effectif ;54875,1
a272 ;701;Activités des sièges sociaux ;De 0 à 9 salariés en ETP ;7962,5
a272 ;701;Activités des sièges sociaux ;De 10 à 19 salariés en ETP ;2484,4
a272 ;701;Activités des sièges sociaux ;De 20 à 249 salariés en ETP ;12722,1
a272 ;701;Activités des sièges sociaux ;Plus de 250 salariés en ETP ;31837,9
a272 ;702;Conseil de gestion ;Ensemble des tranches d'effectif ;27379,5
a272 ;702;Conseil de gestion ;De 0 à 9 salariés en ETP ;13297,3
a272 ;702;Conseil de gestion ;De 10 à 19 salariés en ETP ;2253,1
a272 ;702;Conseil de gestion ;De 20 à 249 salariés en ETP ;7520,8
a272 ;702;Conseil de gestion ;Plus de 250 salariés en ETP ;4290,1
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;Ensemble des tranches d'effectif ;61105,8
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;De 0 à 9 salariés en ETP ;18137,3
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;De 10 à 19 salariés en ETP ;5643,8
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;De 20 à 249 salariés en ETP ;17061,9
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;Plus de 250 salariés en ETP ;20540,4
a272 ;711;Activités d'architecture et d'ingénierie ;Ensemble des tranches d'effectif ;54443
a272 ;711;Activités d'architecture et d'ingénierie ;De 0 à 9 salariés en ETP ;16299,9
a272 ;711;Activités d'architecture et d'ingénierie ;De 10 à 19 salariés en ETP ;5269,2
a272 ;711;Activités d'architecture et d'ingénierie ;De 20 à 249 salariés en ETP ;15309,1
a272 ;711;Activités d'architecture et d'ingénierie ;Plus de 250 salariés en ETP ;17817
a272 ;712;Activités de contrôle et analyses techniques ;Ensemble des tranches d'effectif ;6662,8
a272 ;712;Activités de contrôle et analyses techniques ;De 0 à 9 salariés en ETP ;1837,4
a272 ;712;Activités de contrôle et analyses techniques ;De 10 à 19 salariés en ETP ;374,6
a272 ;712;Activités de contrôle et analyses techniques ;De 20 à 249 salariés en ETP ;1752,8
a272 ;712;Activités de contrôle et analyses techniques ;Plus de 250 salariés en ETP ;2723,4
a88 ;72;Recherche-développement scientifique ;Ensemble des tranches d'effectif ;10536,1
a88 ;72;Recherche-développement scientifique ;De 0 à 9 salariés en ETP ;853,7
a88 ;72;Recherche-développement scientifique ;De 10 à 19 salariés en ETP ;S
a88 ;72;Recherche-développement scientifique ;De 20 à 249 salariés en ETP ;2258,3
a88 ;72;Recherche-développement scientifique ;Plus de 250 salariés en ETP ;S
a272 ;721;Recherche-développement en sciences physiques et naturelles ;Ensemble des tranches d'effectif ;10383,4
a272 ;721;Recherche-développement en sciences physiques et naturelles ;De 0 à 9 salariés en ETP ;786,1
a272 ;721;Recherche-développement en sciences physiques et naturelles ;De 10 à 19 salariés en ETP ;S
a272 ;721;Recherche-développement en sciences physiques et naturelles ;De 20 à 249 salariés en ETP ;2193,7
a272 ;721;Recherche-développement en sciences physiques et naturelles ;Plus de 250 salariés en ETP ;S
a272 ;722;Recherche-développement en sciences humaines et sociales ;Ensemble des tranches d'effectif ;152,8
a272 ;722;Recherche-développement en sciences humaines et sociales ;De 0 à 9 salariés en ETP ;67,6
a272 ;722;Recherche-développement en sciences humaines et sociales ;De 10 à 19 salariés en ETP ;20,5
a272 ;722;Recherche-développement en sciences humaines et sociales ;De 20 à 249 salariés en ETP ;64,6
a272 ;722;Recherche-développement en sciences humaines et sociales ;Plus de 250 salariés en ETP ;N
a88 ;73;Publicité et études de marché ;Ensemble des tranches d'effectif ;25709,6
a88 ;73;Publicité et études de marché ;De 0 à 9 salariés en ETP ;6548,4
a88 ;73;Publicité et études de marché ;De 10 à 19 salariés en ETP ;1710,6
a88 ;73;Publicité et études de marché ;De 20 à 249 salariés en ETP ;9247,9
a88 ;73;Publicité et études de marché ;Plus de 250 salariés en ETP ;8204,2
a272 ;731;Publicité ;Ensemble des tranches d'effectif ;23107,8
a272 ;731;Publicité ;De 0 à 9 salariés en ETP ;5865,2
a272 ;731;Publicité ;De 10 à 19 salariés en ETP ;1526,1
a272 ;731;Publicité ;De 20 à 249 salariés en ETP ;8222,4
a272 ;731;Publicité ;Plus de 250 salariés en ETP ;7495,8
a272 ;732;Études de marché et sondages ;Ensemble des tranches d'effectif ;2601,8
a272 ;732;Études de marché et sondages ;De 0 à 9 salariés en ETP ;683,3
a272 ;732;Études de marché et sondages ;De 10 à 19 salariés en ETP ;184,5
a272 ;732;Études de marché et sondages ;De 20 à 249 salariés en ETP ;1025,5
a272 ;732;Études de marché et sondages ;Plus de 250 salariés en ETP ;708,4
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;Ensemble des tranches d'effectif ;8315,2
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;De 0 à 9 salariés en ETP ;4657,8
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;De 10 à 19 salariés en ETP ;S
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;De 20 à 249 salariés en ETP ;1722,9
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;Plus de 250 salariés en ETP ;S
a272 ;741;Activités spécialisées de design ;Ensemble des tranches d'effectif ;1874,6
a272 ;741;Activités spécialisées de design ;De 0 à 9 salariés en ETP ;1375,1
a272 ;741;Activités spécialisées de design ;De 10 à 19 salariés en ETP ;168,1
a272 ;741;Activités spécialisées de design ;De 20 à 249 salariés en ETP ;300,5
a272 ;741;Activités spécialisées de design ;Plus de 250 salariés en ETP ;41
a272 ;742;Activités photographiques ;Ensemble des tranches d'effectif ;1169,5
a272 ;742;Activités photographiques ;De 0 à 9 salariés en ETP ;718,7
a272 ;742;Activités photographiques ;De 10 à 19 salariés en ETP ;S
a272 ;742;Activités photographiques ;De 20 à 249 salariés en ETP ;S
a272 ;742;Activités photographiques ;Plus de 250 salariés en ETP ;S
a272 ;743;Traduction et interprétation ;Ensemble des tranches d'effectif ;562,4
a272 ;743;Traduction et interprétation ;De 0 à 9 salariés en ETP ;338,1
a272 ;743;Traduction et interprétation ;De 10 à 19 salariés en ETP ;150,5
a272 ;743;Traduction et interprétation ;De 20 à 249 salariés en ETP ;73,8
a272 ;743;Traduction et interprétation ;Plus de 250 salariés en ETP ;N
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;Ensemble des tranches d'effectif ;4708,7
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;De 0 à 9 salariés en ETP ;2225,9
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;De 10 à 19 salariés en ETP ;S
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;De 20 à 249 salariés en ETP ;S
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;Plus de 250 salariés en ETP ;S
a88 ;75;Activités vétérinaires ;Ensemble des tranches d'effectif ;2391
a88 ;75;Activités vétérinaires ;De 0 à 9 salariés en ETP ;2217,7
a88 ;75;Activités vétérinaires ;De 10 à 19 salariés en ETP ;146,4
a88 ;75;Activités vétérinaires ;De 20 à 249 salariés en ETP ;26,9
a88 ;75;Activités vétérinaires ;Plus de 250 salariés en ETP ;N
a272 ;750;Activités vétérinaires ;Ensemble des tranches d'effectif ;2391
a272 ;750;Activités vétérinaires ;De 0 à 9 salariés en ETP ;2217,7
a272 ;750;Activités vétérinaires ;De 10 à 19 salariés en ETP ;146,4
a272 ;750;Activités vétérinaires ;De 20 à 249 salariés en ETP ;26,9
a272 ;750;Activités vétérinaires ;Plus de 250 salariés en ETP ;N
a21 ;N ;Activités de services administratifs et de soutien ;Ensemble des tranches d'effectif ;170203,8
a21 ;N ;Activités de services administratifs et de soutien ;De 0 à 9 salariés en ETP ;50327,2
a21 ;N ;Activités de services administratifs et de soutien ;De 10 à 19 salariés en ETP ;10252,3
a21 ;N ;Activités de services administratifs et de soutien ;De 20 à 249 salariés en ETP ;44992,2
a21 ;N ;Activités de services administratifs et de soutien ;Plus de 250 salariés en ETP ;62852,3
a88 ;77;Activités de location et location-bail ;Ensemble des tranches d'effectif ;41993,4
a88 ;77;Activités de location et location-bail ;De 0 à 9 salariés en ETP ;17957,7
a88 ;77;Activités de location et location-bail ;De 10 à 19 salariés en ETP ;2511
a88 ;77;Activités de location et location-bail ;De 20 à 249 salariés en ETP ;10916,3
a88 ;77;Activités de location et location-bail ;Plus de 250 salariés en ETP ;10350,1
a272 ;771;Location et location-bail de véhicules automobiles ;Ensemble des tranches d'effectif ;10980,7
a272 ;771;Location et location-bail de véhicules automobiles ;De 0 à 9 salariés en ETP ;4698,2
a272 ;771;Location et location-bail de véhicules automobiles ;De 10 à 19 salariés en ETP ;606,6
a272 ;771;Location et location-bail de véhicules automobiles ;De 20 à 249 salariés en ETP ;2259,7
a272 ;771;Location et location-bail de véhicules automobiles ;Plus de 250 salariés en ETP ;3463,6
a272 ;772;Location et location-bail de biens personnels et domestiques ;Ensemble des tranches d'effectif ;5387,6
a272 ;772;Location et location-bail de biens personnels et domestiques ;De 0 à 9 salariés en ETP ;2386,4
a272 ;772;Location et location-bail de biens personnels et domestiques ;De 10 à 19 salariés en ETP ;S
a272 ;772;Location et location-bail de biens personnels et domestiques ;De 20 à 249 salariés en ETP ;S
a272 ;772;Location et location-bail de biens personnels et domestiques ;Plus de 250 salariés en ETP ;S
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;Ensemble des tranches d'effectif ;22708,9
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;De 0 à 9 salariés en ETP ;9565,3
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;De 10 à 19 salariés en ETP ;1471,3
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;De 20 à 249 salariés en ETP ;6934,2
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;Plus de 250 salariés en ETP ;4207,6
