NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a10 ;JZ ;Information et communication ;De 10 à 19 salariés en ETP ;6726,3
a10 ;JZ ;Information et communication ;De 20 à 249 salariés en ETP ;35409,8
a10 ;JZ ;Information et communication ;Plus de 250 salariés en ETP ;103439,8
a21 ;J ;Information et communication ;Ensemble des tranches d'effectif ;166306,5
a21 ;J ;Information et communication ;De 0 à 9 salariés en ETP ;20730,8
a21 ;J ;Information et communication ;De 10 à 19 salariés en ETP ;6726,3
a21 ;J ;Information et communication ;De 20 à 249 salariés en ETP ;35409,8
a21 ;J ;Information et communication ;Plus de 250 salariés en ETP ;103439,8
a88 ;58;Édition ;Ensemble des tranches d'effectif ;25520,5
a88 ;58;Édition ;De 0 à 9 salariés en ETP ;3950,9
a88 ;58;Édition ;De 10 à 19 salariés en ETP ;1328,8
a88 ;58;Édition ;De 20 à 249 salariés en ETP ;9403,2
a88 ;58;Édition ;Plus de 250 salariés en ETP ;10837,6
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;Ensemble des tranches d'effectif ;16287,1
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;De 0 à 9 salariés en ETP ;2685,6
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;De 10 à 19 salariés en ETP ;S
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;De 20 à 249 salariés en ETP ;5904,7
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;Plus de 250 salariés en ETP ;S
a272 ;582;Édition de logiciels ;Ensemble des tranches d'effectif ;9233,4
a272 ;582;Édition de logiciels ;De 0 à 9 salariés en ETP ;1265,3
a272 ;582;Édition de logiciels ;De 10 à 19 salariés en ETP ;S
a272 ;582;Édition de logiciels ;De 20 à 249 salariés en ETP ;3498,5
a272 ;582;Édition de logiciels ;Plus de 250 salariés en ETP ;S
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;Ensemble des tranches d'effectif ;12380,8
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;De 0 à 9 salariés en ETP ;3930
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;De 10 à 19 salariés en ETP ;1478,5
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;De 20 à 249 salariés en ETP ;6087,3
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;Plus de 250 salariés en ETP ;885
a272 ;591;Activités cinématographiques, vidéo et de télévision ;Ensemble des tranches d'effectif ;11288,1
a272 ;591;Activités cinématographiques, vidéo et de télévision ;De 0 à 9 salariés en ETP ;3550,6
a272 ;591;Activités cinématographiques, vidéo et de télévision ;De 10 à 19 salariés en ETP ;S
a272 ;591;Activités cinématographiques, vidéo et de télévision ;De 20 à 249 salariés en ETP ;5725,9
a272 ;591;Activités cinématographiques, vidéo et de télévision ;Plus de 250 salariés en ETP ;S
a272 ;592;Enregistrement sonore et édition musicale ;Ensemble des tranches d'effectif ;1092,6
a272 ;592;Enregistrement sonore et édition musicale ;De 0 à 9 salariés en ETP ;379,4
a272 ;592;Enregistrement sonore et édition musicale ;De 10 à 19 salariés en ETP ;S
a272 ;592;Enregistrement sonore et édition musicale ;De 20 à 249 salariés en ETP ;361,4
a272 ;592;Enregistrement sonore et édition musicale ;Plus de 250 salariés en ETP ;S
a88 ;60;Programmation et diffusion ;Ensemble des tranches d'effectif ;10230,8
a88 ;60;Programmation et diffusion ;De 0 à 9 salariés en ETP ;376,8
a88 ;60;Programmation et diffusion ;De 10 à 19 salariés en ETP ;148,4
a88 ;60;Programmation et diffusion ;De 20 à 249 salariés en ETP ;1715,5
a88 ;60;Programmation et diffusion ;Plus de 250 salariés en ETP ;7990,1
a272 ;601;Édition et diffusion de programmes radio ;Ensemble des tranches d'effectif ;1340,7
a272 ;601;Édition et diffusion de programmes radio ;De 0 à 9 salariés en ETP ;70,4
a272 ;601;Édition et diffusion de programmes radio ;De 10 à 19 salariés en ETP ;S
a272 ;601;Édition et diffusion de programmes radio ;De 20 à 249 salariés en ETP ;503,9
a272 ;601;Édition et diffusion de programmes radio ;Plus de 250 salariés en ETP ;S
a272 ;602;Programmation de télévision et télédiffusion ;Ensemble des tranches d'effectif ;8890,1
a272 ;602;Programmation de télévision et télédiffusion ;De 0 à 9 salariés en ETP ;306,5
a272 ;602;Programmation de télévision et télédiffusion ;De 10 à 19 salariés en ETP ;S
a272 ;602;Programmation de télévision et télédiffusion ;De 20 à 249 salariés en ETP ;1211,6
a272 ;602;Programmation de télévision et télédiffusion ;Plus de 250 salariés en ETP ;S
a88 ;61;Télécommunications ;Ensemble des tranches d'effectif ;66856,6
a88 ;61;Télécommunications ;De 0 à 9 salariés en ETP ;3562,4
a88 ;61;Télécommunications ;De 10 à 19 salariés en ETP ;804,9
a88 ;61;Télécommunications ;De 20 à 249 salariés en ETP ;3056
a88 ;61;Télécommunications ;Plus de 250 salariés en ETP ;59433,4
a272 ;611;Télécommunications filaires ;Ensemble des tranches d'effectif ;26566,1
a272 ;611;Télécommunications filaires ;De 0 à 9 salariés en ETP ;987,6
a272 ;611;Télécommunications filaires ;De 10 à 19 salariés en ETP ;207,4
a272 ;611;Télécommunications filaires ;De 20 à 249 salariés en ETP ;1007,5
a272 ;611;Télécommunications filaires ;Plus de 250 salariés en ETP ;24363,7
a272 ;612;Télécommunications sans fil ;Ensemble des tranches d'effectif ;23608,6
a272 ;612;Télécommunications sans fil ;De 0 à 9 salariés en ETP ;1069,5
a272 ;612;Télécommunications sans fil ;De 10 à 19 salariés en ETP ;55,1
a272 ;612;Télécommunications sans fil ;De 20 à 249 salariés en ETP ;741,7
a272 ;612;Télécommunications sans fil ;Plus de 250 salariés en ETP ;21742,4
a272 ;613;Télécommunications par satellite ;Ensemble des tranches d'effectif ;3856,3
a272 ;613;Télécommunications par satellite ;De 0 à 9 salariés en ETP ;134,3
a272 ;613;Télécommunications par satellite ;De 10 à 19 salariés en ETP ;35,2
a272 ;613;Télécommunications par satellite ;De 20 à 249 salariés en ETP ;294,9
a272 ;613;Télécommunications par satellite ;Plus de 250 salariés en ETP ;3391,8
a272 ;619;Autres activités de télécommunication ;Ensemble des tranches d'effectif ;12825,6
a272 ;619;Autres activités de télécommunication ;De 0 à 9 salariés en ETP ;1371,1
a272 ;619;Autres activités de télécommunication ;De 10 à 19 salariés en ETP ;507,2
a272 ;619;Autres activités de télécommunication ;De 20 à 249 salariés en ETP ;1011,8
a272 ;619;Autres activités de télécommunication ;Plus de 250 salariés en ETP ;9935,5
a88 ;62;Programmation, conseil et autres activités informatiques ;Ensemble des tranches d'effectif ;42544
a88 ;62;Programmation, conseil et autres activités informatiques ;De 0 à 9 salariés en ETP ;6894,8
a88 ;62;Programmation, conseil et autres activités informatiques ;De 10 à 19 salariés en ETP ;2270,9
a88 ;62;Programmation, conseil et autres activités informatiques ;De 20 à 249 salariés en ETP ;12026,3
a88 ;62;Programmation, conseil et autres activités informatiques ;Plus de 250 salariés en ETP ;21351,9
a272 ;620;Programmation, conseil et autres activités informatiques ;Ensemble des tranches d'effectif ;42544
a272 ;620;Programmation, conseil et autres activités informatiques ;De 0 à 9 salariés en ETP ;6894,8
a272 ;620;Programmation, conseil et autres activités informatiques ;De 10 à 19 salariés en ETP ;2270,9
a272 ;620;Programmation, conseil et autres activités informatiques ;De 20 à 249 salariés en ETP ;12026,3
a272 ;620;Programmation, conseil et autres activités informatiques ;Plus de 250 salariés en ETP ;21351,9
a88 ;63;Services d'information ;Ensemble des tranches d'effectif ;8773,8
a88 ;63;Services d'information ;De 0 à 9 salariés en ETP ;2015,8
a88 ;63;Services d'information ;De 10 à 19 salariés en ETP ;694,8
a88 ;63;Services d'information ;De 20 à 249 salariés en ETP ;3121,5
a88 ;63;Services d'information ;Plus de 250 salariés en ETP ;2941,8
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;Ensemble des tranches d'effectif ;7308,2
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;De 0 à 9 salariés en ETP ;1681,8
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;De 10 à 19 salariés en ETP ;S
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;De 20 à 249 salariés en ETP ;2565,1
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;Plus de 250 salariés en ETP ;S
a272 ;639;Autres services d'information ;Ensemble des tranches d'effectif ;1465,6
a272 ;639;Autres services d'information ;De 0 à 9 salariés en ETP ;334
a272 ;639;Autres services d'information ;De 10 à 19 salariés en ETP ;S
a272 ;639;Autres services d'information ;De 20 à 249 salariés en ETP ;556,4
a272 ;639;Autres services d'information ;Plus de 250 salariés en ETP ;S
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;Ensemble des tranches d'effectif ;50934,9
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;De 0 à 9 salariés en ETP ;23261,7
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;De 10 à 19 salariés en ETP ;4119,9
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;De 20 à 249 salariés en ETP ;12795,7
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;Plus de 250 salariés en ETP ;10757,6
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;Ensemble des tranches d'effectif ;50934,9
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;De 0 à 9 salariés en ETP ;23261,7
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;De 10 à 19 salariés en ETP ;4119,9
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;De 20 à 249 salariés en ETP ;12795,7
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;Plus de 250 salariés en ETP ;10757,6
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;Ensemble des tranches d'effectif ;20205,9
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;De 0 à 9 salariés en ETP ;13650,8
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;De 10 à 19 salariés en ETP ;2120,9
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;De 20 à 249 salariés en ETP ;3111,1
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;Plus de 250 salariés en ETP ;1323,2
a272 ;642;Activités des sociétés holding ;Ensemble des tranches d'effectif ;20205,9
a272 ;642;Activités des sociétés holding ;De 0 à 9 salariés en ETP ;13650,8
a272 ;642;Activités des sociétés holding ;De 10 à 19 salariés en ETP ;2120,9
a272 ;642;Activités des sociétés holding ;De 20 à 249 salariés en ETP ;3111,1
a272 ;642;Activités des sociétés holding ;Plus de 250 salariés en ETP ;1323,2
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;Ensemble des tranches d'effectif ;30729
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;De 0 à 9 salariés en ETP ;9610,9
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;De 10 à 19 salariés en ETP ;1999
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;De 20 à 249 salariés en ETP ;9684,6
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;Plus de 250 salariés en ETP ;9434,4
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;Ensemble des tranches d'effectif ;6650,4
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;De 0 à 9 salariés en ETP ;2556,9
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;De 10 à 19 salariés en ETP ;S
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;De 20 à 249 salariés en ETP ;1939,4
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;Plus de 250 salariés en ETP ;S
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;Ensemble des tranches d'effectif ;10909,4
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;De 0 à 9 salariés en ETP ;5086,6
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;De 10 à 19 salariés en ETP ;S
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;De 20 à 249 salariés en ETP ;2521
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;Plus de 250 salariés en ETP ;S
a272 ;663;Gestion de fonds ;Ensemble des tranches d'effectif ;13169,2
a272 ;663;Gestion de fonds ;De 0 à 9 salariés en ETP ;1967,3
a272 ;663;Gestion de fonds ;De 10 à 19 salariés en ETP ;762,6
a272 ;663;Gestion de fonds ;De 20 à 249 salariés en ETP ;5224,2
a272 ;663;Gestion de fonds ;Plus de 250 salariés en ETP ;5215
a10 ;LZ ;Activités immobilières ;Ensemble des tranches d'effectif ;74587,7
a10 ;LZ ;Activités immobilières ;De 0 à 9 salariés en ETP ;37953,5
a10 ;LZ ;Activités immobilières ;De 10 à 19 salariés en ETP ;2556,1
a10 ;LZ ;Activités immobilières ;De 20 à 249 salariés en ETP ;18103,9
a10 ;LZ ;Activités immobilières ;Plus de 250 salariés en ETP ;15981,5
a21 ;L ;Activités immobilières ;Ensemble des tranches d'effectif ;74587,7
a21 ;L ;Activités immobilières ;De 0 à 9 salariés en ETP ;37953,5
a21 ;L ;Activités immobilières ;De 10 à 19 salariés en ETP ;2556,1
a21 ;L ;Activités immobilières ;De 20 à 249 salariés en ETP ;18103,9
a21 ;L ;Activités immobilières ;Plus de 250 salariés en ETP ;15981,5
a88 ;68;Activités immobilières ;Ensemble des tranches d'effectif ;74587,7
a88 ;68;Activités immobilières ;De 0 à 9 salariés en ETP ;37953,5
a88 ;68;Activités immobilières ;De 10 à 19 salariés en ETP ;2556,1
a88 ;68;Activités immobilières ;De 20 à 249 salariés en ETP ;18103,9
a88 ;68;Activités immobilières ;Plus de 250 salariés en ETP ;15981,5
a272 ;681;Activités des marchands de biens immobiliers ;Ensemble des tranches d'effectif ;6589,5
a272 ;681;Activités des marchands de biens immobiliers ;De 0 à 9 salariés en ETP ;6300,4
a272 ;681;Activités des marchands de biens immobiliers ;De 10 à 19 salariés en ETP ;114,5
a272 ;681;Activités des marchands de biens immobiliers ;De 20 à 249 salariés en ETP ;175,3
a272 ;681;Activités des marchands de biens immobiliers ;Plus de 250 salariés en ETP ;5,9
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;Ensemble des tranches d'effectif ;53100,7
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;De 0 à 9 salariés en ETP ;22143
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;De 10 à 19 salariés en ETP ;1062
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;De 20 à 249 salariés en ETP ;14742
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;Plus de 250 salariés en ETP ;15154,3
a272 ;683;Activités immobilières pour compte de tiers ;Ensemble des tranches d'effectif ;14897,6
a272 ;683;Activités immobilières pour compte de tiers ;De 0 à 9 salariés en ETP ;9510,2
a272 ;683;Activités immobilières pour compte de tiers ;De 10 à 19 salariés en ETP ;1379,5
a272 ;683;Activités immobilières pour compte de tiers ;De 20 à 249 salariés en ETP ;3186,6
a272 ;683;Activités immobilières pour compte de tiers ;Plus de 250 salariés en ETP ;821,3
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;Ensemble des tranches d'effectif ;361291
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;De 0 à 9 salariés en ETP ;114936,7
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;De 10 à 19 salariés en ETP ;28042,1
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;De 20 à 249 salariés en ETP ;93727,6
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;Plus de 250 salariés en ETP ;124575,7
a21 ;M ;Activités spécialisées, scientifiques et techniques ;Ensemble des tranches d'effectif ;210952
a21 ;M ;Activités spécialisées, scientifiques et techniques ;De 0 à 9 salariés en ETP ;69359,3
a21 ;M ;Activités spécialisées, scientifiques et techniques ;De 10 à 19 salariés en ETP ;18281,3
a21 ;M ;Activités spécialisées, scientifiques et techniques ;De 20 à 249 salariés en ETP ;52989,5
a21 ;M ;Activités spécialisées, scientifiques et techniques ;Plus de 250 salariés en ETP ;70319,5
a88 ;69;Activités juridiques et comptables ;Ensemble des tranches d'effectif ;35007,7
a88 ;69;Activités juridiques et comptables ;De 0 à 9 salariés en ETP ;18237,3
a88 ;69;Activités juridiques et comptables ;De 10 à 19 salariés en ETP ;5079,8
a88 ;69;Activités juridiques et comptables ;De 20 à 249 salariés en ETP ;7444,2
a88 ;69;Activités juridiques et comptables ;Plus de 250 salariés en ETP ;4246,6
a272 ;691;Activités juridiques ;Ensemble des tranches d'effectif ;19702
a272 ;691;Activités juridiques ;De 0 à 9 salariés en ETP ;12704,4
a272 ;691;Activités juridiques ;De 10 à 19 salariés en ETP ;2499,9
a272 ;691;Activités juridiques ;De 20 à 249 salariés en ETP ;3461,8
a272 ;691;Activités juridiques ;Plus de 250 salariés en ETP ;1035,9
a272 ;692;Activités comptables ;Ensemble des tranches d'effectif ;15305,7
a272 ;692;Activités comptables ;De 0 à 9 salariés en ETP ;5532,9
a272 ;692;Activités comptables ;De 10 à 19 salariés en ETP ;2579,8
a272 ;692;Activités comptables ;De 20 à 249 salariés en ETP ;3982,5
a272 ;692;Activités comptables ;Plus de 250 salariés en ETP ;3210,7
a88 ;70;Activités des sièges sociaux - conseil de gestion ;Ensemble des tranches d'effectif ;73733,8
a88 ;70;Activités des sièges sociaux - conseil de gestion ;De 0 à 9 salariés en ETP ;19453
a88 ;70;Activités des sièges sociaux - conseil de gestion ;De 10 à 19 salariés en ETP ;4874,2
a88 ;70;Activités des sièges sociaux - conseil de gestion ;De 20 à 249 salariés en ETP ;18840
a88 ;70;Activités des sièges sociaux - conseil de gestion ;Plus de 250 salariés en ETP ;30565,3
a272 ;701;Activités des sièges sociaux ;Ensemble des tranches d'effectif ;47753,9
a272 ;701;Activités des sièges sociaux ;De 0 à 9 salariés en ETP ;6065,1
a272 ;701;Activités des sièges sociaux ;De 10 à 19 salariés en ETP ;2952,2
a272 ;701;Activités des sièges sociaux ;De 20 à 249 salariés en ETP ;12301,6
a272 ;701;Activités des sièges sociaux ;Plus de 250 salariés en ETP ;26433,8
a272 ;702;Conseil de gestion ;Ensemble des tranches d'effectif ;25979,9
a272 ;702;Conseil de gestion ;De 0 à 9 salariés en ETP ;13388
a272 ;702;Conseil de gestion ;De 10 à 19 salariés en ETP ;1922,1
a272 ;702;Conseil de gestion ;De 20 à 249 salariés en ETP ;6538,3
a272 ;702;Conseil de gestion ;Plus de 250 salariés en ETP ;4131,5
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;Ensemble des tranches d'effectif ;56202,9
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;De 0 à 9 salariés en ETP ;17850,5
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;De 10 à 19 salariés en ETP ;5262,1
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;De 20 à 249 salariés en ETP ;14566,3
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;Plus de 250 salariés en ETP ;18523,7
a272 ;711;Activités d'architecture et d'ingénierie ;Ensemble des tranches d'effectif ;50131,7
a272 ;711;Activités d'architecture et d'ingénierie ;De 0 à 9 salariés en ETP ;16051,5
a272 ;711;Activités d'architecture et d'ingénierie ;De 10 à 19 salariés en ETP ;S
a272 ;711;Activités d'architecture et d'ingénierie ;De 20 à 249 salariés en ETP ;12973,1
a272 ;711;Activités d'architecture et d'ingénierie ;Plus de 250 salariés en ETP ;S
a272 ;712;Activités de contrôle et analyses techniques ;Ensemble des tranches d'effectif ;6071,2
a272 ;712;Activités de contrôle et analyses techniques ;De 0 à 9 salariés en ETP ;1799
a272 ;712;Activités de contrôle et analyses techniques ;De 10 à 19 salariés en ETP ;S
a272 ;712;Activités de contrôle et analyses techniques ;De 20 à 249 salariés en ETP ;1593,3
a272 ;712;Activités de contrôle et analyses techniques ;Plus de 250 salariés en ETP ;S
a88 ;72;Recherche-développement scientifique ;Ensemble des tranches d'effectif ;10600,3
a88 ;72;Recherche-développement scientifique ;De 0 à 9 salariés en ETP ;869,4
a88 ;72;Recherche-développement scientifique ;De 10 à 19 salariés en ETP ;327,8
a88 ;72;Recherche-développement scientifique ;De 20 à 249 salariés en ETP ;1857,4
a88 ;72;Recherche-développement scientifique ;Plus de 250 salariés en ETP ;7545,7
a272 ;721;Recherche-développement en sciences physiques et naturelles ;Ensemble des tranches d'effectif ;10489,4
a272 ;721;Recherche-développement en sciences physiques et naturelles ;De 0 à 9 salariés en ETP ;817,7
a272 ;721;Recherche-développement en sciences physiques et naturelles ;De 10 à 19 salariés en ETP ;301,3
a272 ;721;Recherche-développement en sciences physiques et naturelles ;De 20 à 249 salariés en ETP ;1824,6
a272 ;721;Recherche-développement en sciences physiques et naturelles ;Plus de 250 salariés en ETP ;7545,7
a272 ;722;Recherche-développement en sciences humaines et sociales ;Ensemble des tranches d'effectif ;110,9
a272 ;722;Recherche-développement en sciences humaines et sociales ;De 0 à 9 salariés en ETP ;51,7
a272 ;722;Recherche-développement en sciences humaines et sociales ;De 10 à 19 salariés en ETP ;26,4
a272 ;722;Recherche-développement en sciences humaines et sociales ;De 20 à 249 salariés en ETP ;32,8
a272 ;722;Recherche-développement en sciences humaines et sociales ;Plus de 250 salariés en ETP ;N
a88 ;73;Publicité et études de marché ;Ensemble des tranches d'effectif ;25561
a88 ;73;Publicité et études de marché ;De 0 à 9 salariés en ETP ;6562,9
a88 ;73;Publicité et études de marché ;De 10 à 19 salariés en ETP ;2189,7
a88 ;73;Publicité et études de marché ;De 20 à 249 salariés en ETP ;8928,5
a88 ;73;Publicité et études de marché ;Plus de 250 salariés en ETP ;7878,8
a272 ;731;Publicité ;Ensemble des tranches d'effectif ;22769,2
a272 ;731;Publicité ;De 0 à 9 salariés en ETP ;5493,2
a272 ;731;Publicité ;De 10 à 19 salariés en ETP ;2068,1
a272 ;731;Publicité ;De 20 à 249 salariés en ETP ;7980
a272 ;731;Publicité ;Plus de 250 salariés en ETP ;7226,9
a272 ;732;Études de marché et sondages ;Ensemble des tranches d'effectif ;2791,8
a272 ;732;Études de marché et sondages ;De 0 à 9 salariés en ETP ;1069,7
a272 ;732;Études de marché et sondages ;De 10 à 19 salariés en ETP ;121,6
a272 ;732;Études de marché et sondages ;De 20 à 249 salariés en ETP ;948,6
a272 ;732;Études de marché et sondages ;Plus de 250 salariés en ETP ;651,9
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;Ensemble des tranches d'effectif ;7554,2
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;De 0 à 9 salariés en ETP ;4235,6
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;De 10 à 19 salariés en ETP ;422,9
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;De 20 à 249 salariés en ETP ;1336,3
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;Plus de 250 salariés en ETP ;1559,4
a272 ;741;Activités spécialisées de design ;Ensemble des tranches d'effectif ;1605,8
a272 ;741;Activités spécialisées de design ;De 0 à 9 salariés en ETP ;1159,3
a272 ;741;Activités spécialisées de design ;De 10 à 19 salariés en ETP ;70
a272 ;741;Activités spécialisées de design ;De 20 à 249 salariés en ETP ;324
a272 ;741;Activités spécialisées de design ;Plus de 250 salariés en ETP ;52,5
a272 ;742;Activités photographiques ;Ensemble des tranches d'effectif ;1201
a272 ;742;Activités photographiques ;De 0 à 9 salariés en ETP ;740,5
a272 ;742;Activités photographiques ;De 10 à 19 salariés en ETP ;S
a272 ;742;Activités photographiques ;De 20 à 249 salariés en ETP ;226,3
a272 ;742;Activités photographiques ;Plus de 250 salariés en ETP ;S
a272 ;743;Traduction et interprétation ;Ensemble des tranches d'effectif ;627,1
a272 ;743;Traduction et interprétation ;De 0 à 9 salariés en ETP ;500,6
a272 ;743;Traduction et interprétation ;De 10 à 19 salariés en ETP ;50,3
a272 ;743;Traduction et interprétation ;De 20 à 249 salariés en ETP ;76,2
a272 ;743;Traduction et interprétation ;Plus de 250 salariés en ETP ;N
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;Ensemble des tranches d'effectif ;4120,3
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;De 0 à 9 salariés en ETP ;1835,2
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;De 10 à 19 salariés en ETP ;S
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;De 20 à 249 salariés en ETP ;709,9
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;Plus de 250 salariés en ETP ;S
a88 ;75;Activités vétérinaires ;Ensemble des tranches d'effectif ;2292,2
a88 ;75;Activités vétérinaires ;De 0 à 9 salariés en ETP ;2150,6
a88 ;75;Activités vétérinaires ;De 10 à 19 salariés en ETP ;125
a88 ;75;Activités vétérinaires ;De 20 à 249 salariés en ETP ;16,7
a88 ;75;Activités vétérinaires ;Plus de 250 salariés en ETP ;N
a272 ;750;Activités vétérinaires ;Ensemble des tranches d'effectif ;2292,2
a272 ;750;Activités vétérinaires ;De 0 à 9 salariés en ETP ;2150,6
a272 ;750;Activités vétérinaires ;De 10 à 19 salariés en ETP ;125
a272 ;750;Activités vétérinaires ;De 20 à 249 salariés en ETP ;16,7
a272 ;750;Activités vétérinaires ;Plus de 250 salariés en ETP ;N
a21 ;N ;Activités de services administratifs et de soutien ;Ensemble des tranches d'effectif ;150339
a21 ;N ;Activités de services administratifs et de soutien ;De 0 à 9 salariés en ETP ;45577,4
a21 ;N ;Activités de services administratifs et de soutien ;De 10 à 19 salariés en ETP ;9760,8
a21 ;N ;Activités de services administratifs et de soutien ;De 20 à 249 salariés en ETP ;40738,1
a21 ;N ;Activités de services administratifs et de soutien ;Plus de 250 salariés en ETP ;54256,1
a88 ;77;Activités de location et location-bail ;Ensemble des tranches d'effectif ;34491,7
a88 ;77;Activités de location et location-bail ;De 0 à 9 salariés en ETP ;14972,3
a88 ;77;Activités de location et location-bail ;De 10 à 19 salariés en ETP ;2000,6
a88 ;77;Activités de location et location-bail ;De 20 à 249 salariés en ETP ;8807,6
a88 ;77;Activités de location et location-bail ;Plus de 250 salariés en ETP ;8705,8
a272 ;771;Location et location-bail de véhicules automobiles ;Ensemble des tranches d'effectif ;10877,6
a272 ;771;Location et location-bail de véhicules automobiles ;De 0 à 9 salariés en ETP ;4841,2
a272 ;771;Location et location-bail de véhicules automobiles ;De 10 à 19 salariés en ETP ;696,5
a272 ;771;Location et location-bail de véhicules automobiles ;De 20 à 249 salariés en ETP ;2409,1
a272 ;771;Location et location-bail de véhicules automobiles ;Plus de 250 salariés en ETP ;2930,4
a272 ;772;Location et location-bail de biens personnels et domestiques ;Ensemble des tranches d'effectif ;3844,2
a272 ;772;Location et location-bail de biens personnels et domestiques ;De 0 à 9 salariés en ETP ;1515,7
a272 ;772;Location et location-bail de biens personnels et domestiques ;De 10 à 19 salariés en ETP ;S
a272 ;772;Location et location-bail de biens personnels et domestiques ;De 20 à 249 salariés en ETP ;S
a272 ;772;Location et location-bail de biens personnels et domestiques ;Plus de 250 salariés en ETP ;S
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;Ensemble des tranches d'effectif ;17503,5
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;De 0 à 9 salariés en ETP ;7744,6
