NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a21 ;J ;Information et communication ;De 10 à 19 salariés en ETP ;7892
a21 ;J ;Information et communication ;De 20 à 249 salariés en ETP ;38110,7
a21 ;J ;Information et communication ;Plus de 250 salariés en ETP ;103303,7
a88 ;58;Édition ;Ensemble des tranches d'effectif ;25094,7
a88 ;58;Édition ;De 0 à 9 salariés en ETP ;3728,3
a88 ;58;Édition ;De 10 à 19 salariés en ETP ;1465,7
a88 ;58;Édition ;De 20 à 249 salariés en ETP ;8886,4
a88 ;58;Édition ;Plus de 250 salariés en ETP ;11014,4
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;Ensemble des tranches d'effectif ;14517,5
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;De 0 à 9 salariés en ETP ;1989,3
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;De 10 à 19 salariés en ETP ;868,6
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;De 20 à 249 salariés en ETP ;5219,4
a272 ;581;Édition de livres et périodiques et autres activités d'édition ;Plus de 250 salariés en ETP ;6440,2
a272 ;582;Édition de logiciels ;Ensemble des tranches d'effectif ;10577,2
a272 ;582;Édition de logiciels ;De 0 à 9 salariés en ETP ;1739
a272 ;582;Édition de logiciels ;De 10 à 19 salariés en ETP ;597,1
a272 ;582;Édition de logiciels ;De 20 à 249 salariés en ETP ;3667
a272 ;582;Édition de logiciels ;Plus de 250 salariés en ETP ;4574,2
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;Ensemble des tranches d'effectif ;12818
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;De 0 à 9 salariés en ETP ;4147,9
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;De 10 à 19 salariés en ETP ;1468,1
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;De 20 à 249 salariés en ETP ;6318,2
a88 ;59;Production de films cinématographiques, de vidéo et de programmes de télévision - enregistrement sonore et édition musicale ;Plus de 250 salariés en ETP ;883,9
a272 ;591;Activités cinématographiques, vidéo et de télévision ;Ensemble des tranches d'effectif ;11715,6
a272 ;591;Activités cinématographiques, vidéo et de télévision ;De 0 à 9 salariés en ETP ;S
a272 ;591;Activités cinématographiques, vidéo et de télévision ;De 10 à 19 salariés en ETP ;1420,9
a272 ;591;Activités cinématographiques, vidéo et de télévision ;De 20 à 249 salariés en ETP ;5911,8
a272 ;591;Activités cinématographiques, vidéo et de télévision ;Plus de 250 salariés en ETP ;S
a272 ;592;Enregistrement sonore et édition musicale ;Ensemble des tranches d'effectif ;1102,5
a272 ;592;Enregistrement sonore et édition musicale ;De 0 à 9 salariés en ETP ;S
a272 ;592;Enregistrement sonore et édition musicale ;De 10 à 19 salariés en ETP ;47,2
a272 ;592;Enregistrement sonore et édition musicale ;De 20 à 249 salariés en ETP ;406,4
a272 ;592;Enregistrement sonore et édition musicale ;Plus de 250 salariés en ETP ;S
a88 ;60;Programmation et diffusion ;Ensemble des tranches d'effectif ;10504,2
a88 ;60;Programmation et diffusion ;De 0 à 9 salariés en ETP ;388,8
a88 ;60;Programmation et diffusion ;De 10 à 19 salariés en ETP ;182,9
a88 ;60;Programmation et diffusion ;De 20 à 249 salariés en ETP ;1732,9
a88 ;60;Programmation et diffusion ;Plus de 250 salariés en ETP ;8199,6
a272 ;601;Édition et diffusion de programmes radio ;Ensemble des tranches d'effectif ;1227,4
a272 ;601;Édition et diffusion de programmes radio ;De 0 à 9 salariés en ETP ;S
a272 ;601;Édition et diffusion de programmes radio ;De 10 à 19 salariés en ETP ;S
a272 ;601;Édition et diffusion de programmes radio ;De 20 à 249 salariés en ETP ;454,7
a272 ;601;Édition et diffusion de programmes radio ;Plus de 250 salariés en ETP ;S
a272 ;602;Programmation de télévision et télédiffusion ;Ensemble des tranches d'effectif ;9276,8
a272 ;602;Programmation de télévision et télédiffusion ;De 0 à 9 salariés en ETP ;S
a272 ;602;Programmation de télévision et télédiffusion ;De 10 à 19 salariés en ETP ;S
a272 ;602;Programmation de télévision et télédiffusion ;De 20 à 249 salariés en ETP ;1278,2
a272 ;602;Programmation de télévision et télédiffusion ;Plus de 250 salariés en ETP ;S
a88 ;61;Télécommunications ;Ensemble des tranches d'effectif ;64864,1
a88 ;61;Télécommunications ;De 0 à 9 salariés en ETP ;2585,8
a88 ;61;Télécommunications ;De 10 à 19 salariés en ETP ;1160,3
a88 ;61;Télécommunications ;De 20 à 249 salariés en ETP ;4193,4
a88 ;61;Télécommunications ;Plus de 250 salariés en ETP ;56934,6
a272 ;611;Télécommunications filaires ;Ensemble des tranches d'effectif ;25841
a272 ;611;Télécommunications filaires ;De 0 à 9 salariés en ETP ;903,1
a272 ;611;Télécommunications filaires ;De 10 à 19 salariés en ETP ;341,5
a272 ;611;Télécommunications filaires ;De 20 à 249 salariés en ETP ;1104,4
a272 ;611;Télécommunications filaires ;Plus de 250 salariés en ETP ;23488,6
a272 ;612;Télécommunications sans fil ;Ensemble des tranches d'effectif ;23856,9
a272 ;612;Télécommunications sans fil ;De 0 à 9 salariés en ETP ;643,4
a272 ;612;Télécommunications sans fil ;De 10 à 19 salariés en ETP ;S
a272 ;612;Télécommunications sans fil ;De 20 à 249 salariés en ETP ;S
a272 ;612;Télécommunications sans fil ;Plus de 250 salariés en ETP ;20827,1
a272 ;613;Télécommunications par satellite ;Ensemble des tranches d'effectif ;3821,9
a272 ;613;Télécommunications par satellite ;De 0 à 9 salariés en ETP ;5
a272 ;613;Télécommunications par satellite ;De 10 à 19 salariés en ETP ;S
a272 ;613;Télécommunications par satellite ;De 20 à 249 salariés en ETP ;S
a272 ;613;Télécommunications par satellite ;Plus de 250 salariés en ETP ;3464,5
a272 ;619;Autres activités de télécommunication ;Ensemble des tranches d'effectif ;11344,4
a272 ;619;Autres activités de télécommunication ;De 0 à 9 salariés en ETP ;1034,3
a272 ;619;Autres activités de télécommunication ;De 10 à 19 salariés en ETP ;163,6
a272 ;619;Autres activités de télécommunication ;De 20 à 249 salariés en ETP ;991,9
a272 ;619;Autres activités de télécommunication ;Plus de 250 salariés en ETP ;9154,4
a88 ;62;Programmation, conseil et autres activités informatiques ;Ensemble des tranches d'effectif ;46136,6
a88 ;62;Programmation, conseil et autres activités informatiques ;De 0 à 9 salariés en ETP ;7110,4
a88 ;62;Programmation, conseil et autres activités informatiques ;De 10 à 19 salariés en ETP ;2899,8
a88 ;62;Programmation, conseil et autres activités informatiques ;De 20 à 249 salariés en ETP ;13093,4
a88 ;62;Programmation, conseil et autres activités informatiques ;Plus de 250 salariés en ETP ;23025,2
a272 ;620;Programmation, conseil et autres activités informatiques ;Ensemble des tranches d'effectif ;46136,6
a272 ;620;Programmation, conseil et autres activités informatiques ;De 0 à 9 salariés en ETP ;7110,4
a272 ;620;Programmation, conseil et autres activités informatiques ;De 10 à 19 salariés en ETP ;2899,8
a272 ;620;Programmation, conseil et autres activités informatiques ;De 20 à 249 salariés en ETP ;13093,4
a272 ;620;Programmation, conseil et autres activités informatiques ;Plus de 250 salariés en ETP ;23025,2
a88 ;63;Services d'information ;Ensemble des tranches d'effectif ;9602,4
a88 ;63;Services d'information ;De 0 à 9 salariés en ETP ;1756,6
a88 ;63;Services d'information ;De 10 à 19 salariés en ETP ;715,4
a88 ;63;Services d'information ;De 20 à 249 salariés en ETP ;3886,5
a88 ;63;Services d'information ;Plus de 250 salariés en ETP ;3246
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;Ensemble des tranches d'effectif ;8382,5
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;De 0 à 9 salariés en ETP ;1455
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;De 10 à 19 salariés en ETP ;S
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;De 20 à 249 salariés en ETP ;3495,8
a272 ;631;Traitement de données, hébergement et activités connexes - portails Internet ;Plus de 250 salariés en ETP ;S
a272 ;639;Autres services d'information ;Ensemble des tranches d'effectif ;1220
a272 ;639;Autres services d'information ;De 0 à 9 salariés en ETP ;301,6
a272 ;639;Autres services d'information ;De 10 à 19 salariés en ETP ;S
a272 ;639;Autres services d'information ;De 20 à 249 salariés en ETP ;390,7
a272 ;639;Autres services d'information ;Plus de 250 salariés en ETP ;S
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;Ensemble des tranches d'effectif ;51393,2
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;De 0 à 9 salariés en ETP ;23719,5
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;De 10 à 19 salariés en ETP ;3913,5
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;De 20 à 249 salariés en ETP ;13627,3
a10 ;KZ ;Activités auxiliaires de services financiers et d'assurance ;Plus de 250 salariés en ETP ;10105,8
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;Ensemble des tranches d'effectif ;51393,2
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;De 0 à 9 salariés en ETP ;23719,5
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;De 10 à 19 salariés en ETP ;3913,5
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;De 20 à 249 salariés en ETP ;13627,3
a21 ;K ;Activités auxiliaires de services financiers et d'assurance ;Plus de 250 salariés en ETP ;10105,8
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;Ensemble des tranches d'effectif ;22291,7
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;De 0 à 9 salariés en ETP ;14449,7
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;De 10 à 19 salariés en ETP ;2145,3
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;De 20 à 249 salariés en ETP ;3536,9
a88 ;64;Activités des services financiers, hors assurance et caisses de retraite ;Plus de 250 salariés en ETP ;2131,1
a272 ;642;Activités des sociétés holding ;Ensemble des tranches d'effectif ;22291,7
a272 ;642;Activités des sociétés holding ;De 0 à 9 salariés en ETP ;14449,7
a272 ;642;Activités des sociétés holding ;De 10 à 19 salariés en ETP ;2145,3
a272 ;642;Activités des sociétés holding ;De 20 à 249 salariés en ETP ;3536,9
a272 ;642;Activités des sociétés holding ;Plus de 250 salariés en ETP ;2131,1
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;Ensemble des tranches d'effectif ;29101,4
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;De 0 à 9 salariés en ETP ;9269,8
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;De 10 à 19 salariés en ETP ;1768,3
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;De 20 à 249 salariés en ETP ;10090,3
a88 ;66;Activités auxiliaires de services financiers et d'assurance ;Plus de 250 salariés en ETP ;7974,7
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;Ensemble des tranches d'effectif ;6565,4
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;De 0 à 9 salariés en ETP ;2461,7
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;De 10 à 19 salariés en ETP ;216,8
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;De 20 à 249 salariés en ETP ;1912,1
a272 ;661;Activités auxiliaires de services financiers, hors assurance et caisses de retraite ;Plus de 250 salariés en ETP ;1976,2
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;Ensemble des tranches d'effectif ;11654,1
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;De 0 à 9 salariés en ETP ;5290,5
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;De 10 à 19 salariés en ETP ;882,6
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;De 20 à 249 salariés en ETP ;2942,5
a272 ;662;Activités auxiliaires d'assurance et de caisses de retraite ;Plus de 250 salariés en ETP ;2538,6
a272 ;663;Gestion de fonds ;Ensemble des tranches d'effectif ;10881,9
a272 ;663;Gestion de fonds ;De 0 à 9 salariés en ETP ;1517,6
a272 ;663;Gestion de fonds ;De 10 à 19 salariés en ETP ;668,9
a272 ;663;Gestion de fonds ;De 20 à 249 salariés en ETP ;5235,7
a272 ;663;Gestion de fonds ;Plus de 250 salariés en ETP ;3460
a10 ;LZ ;Activités immobilières ;Ensemble des tranches d'effectif ;81014,1
a10 ;LZ ;Activités immobilières ;De 0 à 9 salariés en ETP ;42830,1
a10 ;LZ ;Activités immobilières ;De 10 à 19 salariés en ETP ;2812,6
a10 ;LZ ;Activités immobilières ;De 20 à 249 salariés en ETP ;19853,1
a10 ;LZ ;Activités immobilières ;Plus de 250 salariés en ETP ;15517,8
a21 ;L ;Activités immobilières ;Ensemble des tranches d'effectif ;81014,1
a21 ;L ;Activités immobilières ;De 0 à 9 salariés en ETP ;42830,1
a21 ;L ;Activités immobilières ;De 10 à 19 salariés en ETP ;2812,6
a21 ;L ;Activités immobilières ;De 20 à 249 salariés en ETP ;19853,1
a21 ;L ;Activités immobilières ;Plus de 250 salariés en ETP ;15517,8
a88 ;68;Activités immobilières ;Ensemble des tranches d'effectif ;81014,1
a88 ;68;Activités immobilières ;De 0 à 9 salariés en ETP ;42830,1
a88 ;68;Activités immobilières ;De 10 à 19 salariés en ETP ;2812,6
a88 ;68;Activités immobilières ;De 20 à 249 salariés en ETP ;19853,1
a88 ;68;Activités immobilières ;Plus de 250 salariés en ETP ;15517,8
a272 ;681;Activités des marchands de biens immobiliers ;Ensemble des tranches d'effectif ;6976,1
a272 ;681;Activités des marchands de biens immobiliers ;De 0 à 9 salariés en ETP ;6751,2
a272 ;681;Activités des marchands de biens immobiliers ;De 10 à 19 salariés en ETP ;82,4
a272 ;681;Activités des marchands de biens immobiliers ;De 20 à 249 salariés en ETP ;141,4
a272 ;681;Activités des marchands de biens immobiliers ;Plus de 250 salariés en ETP ;1
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;Ensemble des tranches d'effectif ;58942,6
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;De 0 à 9 salariés en ETP ;27238,6
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;De 10 à 19 salariés en ETP ;1225,8
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;De 20 à 249 salariés en ETP ;16286,7
a272 ;682;Location et exploitation de biens immobiliers propres ou loués ;Plus de 250 salariés en ETP ;14191,2
a272 ;683;Activités immobilières pour compte de tiers ;Ensemble des tranches d'effectif ;15095,4
a272 ;683;Activités immobilières pour compte de tiers ;De 0 à 9 salariés en ETP ;8840,3
a272 ;683;Activités immobilières pour compte de tiers ;De 10 à 19 salariés en ETP ;1504,4
a272 ;683;Activités immobilières pour compte de tiers ;De 20 à 249 salariés en ETP ;3425
a272 ;683;Activités immobilières pour compte de tiers ;Plus de 250 salariés en ETP ;1325,6
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;Ensemble des tranches d'effectif ;394330,3
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;De 0 à 9 salariés en ETP ;121806,9
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;De 10 à 19 salariés en ETP ;28628,5
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;De 20 à 249 salariés en ETP ;103172,3
a10 ;MN ;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien ;Plus de 250 salariés en ETP ;140761
a21 ;M ;Activités spécialisées, scientifiques et techniques ;Ensemble des tranches d'effectif ;233155,7
a21 ;M ;Activités spécialisées, scientifiques et techniques ;De 0 à 9 salariés en ETP ;73165
a21 ;M ;Activités spécialisées, scientifiques et techniques ;De 10 à 19 salariés en ETP ;18419,4
a21 ;M ;Activités spécialisées, scientifiques et techniques ;De 20 à 249 salariés en ETP ;58021,3
a21 ;M ;Activités spécialisées, scientifiques et techniques ;Plus de 250 salariés en ETP ;83543,9
a88 ;69;Activités juridiques et comptables ;Ensemble des tranches d'effectif ;37369
a88 ;69;Activités juridiques et comptables ;De 0 à 9 salariés en ETP ;19430,7
a88 ;69;Activités juridiques et comptables ;De 10 à 19 salariés en ETP ;4987,3
a88 ;69;Activités juridiques et comptables ;De 20 à 249 salariés en ETP ;8356,4
a88 ;69;Activités juridiques et comptables ;Plus de 250 salariés en ETP ;4561
a272 ;691;Activités juridiques ;Ensemble des tranches d'effectif ;21712,9
a272 ;691;Activités juridiques ;De 0 à 9 salariés en ETP ;13699,1
a272 ;691;Activités juridiques ;De 10 à 19 salariés en ETP ;2625,7
a272 ;691;Activités juridiques ;De 20 à 249 salariés en ETP ;4284,7
a272 ;691;Activités juridiques ;Plus de 250 salariés en ETP ;1103,4
a272 ;692;Activités comptables ;Ensemble des tranches d'effectif ;15656,1
a272 ;692;Activités comptables ;De 0 à 9 salariés en ETP ;5731,6
a272 ;692;Activités comptables ;De 10 à 19 salariés en ETP ;2361,6
a272 ;692;Activités comptables ;De 20 à 249 salariés en ETP ;4071,6
a272 ;692;Activités comptables ;Plus de 250 salariés en ETP ;3457,6
a88 ;70;Activités des sièges sociaux - conseil de gestion ;Ensemble des tranches d'effectif ;84262
a88 ;70;Activités des sièges sociaux - conseil de gestion ;De 0 à 9 salariés en ETP ;19660,6
a88 ;70;Activités des sièges sociaux - conseil de gestion ;De 10 à 19 salariés en ETP ;5070,3
a88 ;70;Activités des sièges sociaux - conseil de gestion ;De 20 à 249 salariés en ETP ;20301,3
a88 ;70;Activités des sièges sociaux - conseil de gestion ;Plus de 250 salariés en ETP ;39247
a272 ;701;Activités des sièges sociaux ;Ensemble des tranches d'effectif ;56089,8
a272 ;701;Activités des sièges sociaux ;De 0 à 9 salariés en ETP ;6879,9
a272 ;701;Activités des sièges sociaux ;De 10 à 19 salariés en ETP ;2554
a272 ;701;Activités des sièges sociaux ;De 20 à 249 salariés en ETP ;11786,5
a272 ;701;Activités des sièges sociaux ;Plus de 250 salariés en ETP ;34890,8
a272 ;702;Conseil de gestion ;Ensemble des tranches d'effectif ;28172,2
a272 ;702;Conseil de gestion ;De 0 à 9 salariés en ETP ;12780,7
a272 ;702;Conseil de gestion ;De 10 à 19 salariés en ETP ;2516,3
a272 ;702;Conseil de gestion ;De 20 à 249 salariés en ETP ;8514,7
a272 ;702;Conseil de gestion ;Plus de 250 salariés en ETP ;4356,2
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;Ensemble des tranches d'effectif ;62814,7
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;De 0 à 9 salariés en ETP ;19000,7
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;De 10 à 19 salariés en ETP ;5378,6
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;De 20 à 249 salariés en ETP ;16601,4
a88 ;71;Activités d'architecture et d'ingénierie - activités de contrôle et analyses techniques ;Plus de 250 salariés en ETP ;21847,9
a272 ;711;Activités d'architecture et d'ingénierie ;Ensemble des tranches d'effectif ;55890,9
a272 ;711;Activités d'architecture et d'ingénierie ;De 0 à 9 salariés en ETP ;17129,2
a272 ;711;Activités d'architecture et d'ingénierie ;De 10 à 19 salariés en ETP ;5039,8
a272 ;711;Activités d'architecture et d'ingénierie ;De 20 à 249 salariés en ETP ;14844,4
a272 ;711;Activités d'architecture et d'ingénierie ;Plus de 250 salariés en ETP ;18891,2
a272 ;712;Activités de contrôle et analyses techniques ;Ensemble des tranches d'effectif ;6923,8
a272 ;712;Activités de contrôle et analyses techniques ;De 0 à 9 salariés en ETP ;1871,5
a272 ;712;Activités de contrôle et analyses techniques ;De 10 à 19 salariés en ETP ;338,8
a272 ;712;Activités de contrôle et analyses techniques ;De 20 à 249 salariés en ETP ;1756,9
a272 ;712;Activités de contrôle et analyses techniques ;Plus de 250 salariés en ETP ;2956,7
a88 ;72;Recherche-développement scientifique ;Ensemble des tranches d'effectif ;11215,3
a88 ;72;Recherche-développement scientifique ;De 0 à 9 salariés en ETP ;941,8
a88 ;72;Recherche-développement scientifique ;De 10 à 19 salariés en ETP ;392,3
a88 ;72;Recherche-développement scientifique ;De 20 à 249 salariés en ETP ;2220,3
a88 ;72;Recherche-développement scientifique ;Plus de 250 salariés en ETP ;7661
a272 ;721;Recherche-développement en sciences physiques et naturelles ;Ensemble des tranches d'effectif ;11086,8
a272 ;721;Recherche-développement en sciences physiques et naturelles ;De 0 à 9 salariés en ETP ;875
a272 ;721;Recherche-développement en sciences physiques et naturelles ;De 10 à 19 salariés en ETP ;375,7
a272 ;721;Recherche-développement en sciences physiques et naturelles ;De 20 à 249 salariés en ETP ;2175
a272 ;721;Recherche-développement en sciences physiques et naturelles ;Plus de 250 salariés en ETP ;7661
a272 ;722;Recherche-développement en sciences humaines et sociales ;Ensemble des tranches d'effectif ;128,5
a272 ;722;Recherche-développement en sciences humaines et sociales ;De 0 à 9 salariés en ETP ;66,9
a272 ;722;Recherche-développement en sciences humaines et sociales ;De 10 à 19 salariés en ETP ;16,6
a272 ;722;Recherche-développement en sciences humaines et sociales ;De 20 à 249 salariés en ETP ;45,3
a272 ;722;Recherche-développement en sciences humaines et sociales ;Plus de 250 salariés en ETP ;N
a88 ;73;Publicité et études de marché ;Ensemble des tranches d'effectif ;25163,3
a88 ;73;Publicité et études de marché ;De 0 à 9 salariés en ETP ;6526,7
a88 ;73;Publicité et études de marché ;De 10 à 19 salariés en ETP ;1692
a88 ;73;Publicité et études de marché ;De 20 à 249 salariés en ETP ;8647,7
a88 ;73;Publicité et études de marché ;Plus de 250 salariés en ETP ;8296,9
a272 ;731;Publicité ;Ensemble des tranches d'effectif ;22597,6
a272 ;731;Publicité ;De 0 à 9 salariés en ETP ;5690,6
a272 ;731;Publicité ;De 10 à 19 salariés en ETP ;1549,1
a272 ;731;Publicité ;De 20 à 249 salariés en ETP ;7773,3
a272 ;731;Publicité ;Plus de 250 salariés en ETP ;7584,6
a272 ;732;Études de marché et sondages ;Ensemble des tranches d'effectif ;2565,7
a272 ;732;Études de marché et sondages ;De 0 à 9 salariés en ETP ;836,2
a272 ;732;Études de marché et sondages ;De 10 à 19 salariés en ETP ;142,9
a272 ;732;Études de marché et sondages ;De 20 à 249 salariés en ETP ;874,4
a272 ;732;Études de marché et sondages ;Plus de 250 salariés en ETP ;712,3
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;Ensemble des tranches d'effectif ;9798,7
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;De 0 à 9 salariés en ETP ;5287,7
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;De 10 à 19 salariés en ETP ;719,7
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;De 20 à 249 salariés en ETP ;1857,6
a88 ;74;Autres activités spécialisées, scientifiques et techniques ;Plus de 250 salariés en ETP ;1930,2
a272 ;741;Activités spécialisées de design ;Ensemble des tranches d'effectif ;2639,3
a272 ;741;Activités spécialisées de design ;De 0 à 9 salariés en ETP ;1685
a272 ;741;Activités spécialisées de design ;De 10 à 19 salariés en ETP ;S
a272 ;741;Activités spécialisées de design ;De 20 à 249 salariés en ETP ;358,3
a272 ;741;Activités spécialisées de design ;Plus de 250 salariés en ETP ;S
a272 ;742;Activités photographiques ;Ensemble des tranches d'effectif ;1200,5
a272 ;742;Activités photographiques ;De 0 à 9 salariés en ETP ;779,4
a272 ;742;Activités photographiques ;De 10 à 19 salariés en ETP ;S
a272 ;742;Activités photographiques ;De 20 à 249 salariés en ETP ;274,7
a272 ;742;Activités photographiques ;Plus de 250 salariés en ETP ;S
a272 ;743;Traduction et interprétation ;Ensemble des tranches d'effectif ;608
a272 ;743;Traduction et interprétation ;De 0 à 9 salariés en ETP ;440,4
a272 ;743;Traduction et interprétation ;De 10 à 19 salariés en ETP ;52
a272 ;743;Traduction et interprétation ;De 20 à 249 salariés en ETP ;115,5
a272 ;743;Traduction et interprétation ;Plus de 250 salariés en ETP ;N
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;Ensemble des tranches d'effectif ;5351
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;De 0 à 9 salariés en ETP ;2383
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;De 10 à 19 salariés en ETP ;S
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;De 20 à 249 salariés en ETP ;1109,1
a272 ;749;Autres activités spécialisées, scientifiques et techniques n.c.a. ;Plus de 250 salariés en ETP ;S
a88 ;75;Activités vétérinaires ;Ensemble des tranches d'effectif ;2532,8
a88 ;75;Activités vétérinaires ;De 0 à 9 salariés en ETP ;2316,8
a88 ;75;Activités vétérinaires ;De 10 à 19 salariés en ETP ;179,4
a88 ;75;Activités vétérinaires ;De 20 à 249 salariés en ETP ;36,7
a88 ;75;Activités vétérinaires ;Plus de 250 salariés en ETP ;N
a272 ;750;Activités vétérinaires ;Ensemble des tranches d'effectif ;2532,8
a272 ;750;Activités vétérinaires ;De 0 à 9 salariés en ETP ;2316,8
a272 ;750;Activités vétérinaires ;De 10 à 19 salariés en ETP ;179,4
a272 ;750;Activités vétérinaires ;De 20 à 249 salariés en ETP ;36,7
a272 ;750;Activités vétérinaires ;Plus de 250 salariés en ETP ;N
a21 ;N ;Activités de services administratifs et de soutien ;Ensemble des tranches d'effectif ;161174,6
a21 ;N ;Activités de services administratifs et de soutien ;De 0 à 9 salariés en ETP ;48641,9
a21 ;N ;Activités de services administratifs et de soutien ;De 10 à 19 salariés en ETP ;10209,1
a21 ;N ;Activités de services administratifs et de soutien ;De 20 à 249 salariés en ETP ;45151
a21 ;N ;Activités de services administratifs et de soutien ;Plus de 250 salariés en ETP ;57217,2
a88 ;77;Activités de location et location-bail ;Ensemble des tranches d'effectif ;36957,8
a88 ;77;Activités de location et location-bail ;De 0 à 9 salariés en ETP ;15001,1
a88 ;77;Activités de location et location-bail ;De 10 à 19 salariés en ETP ;2229,1
a88 ;77;Activités de location et location-bail ;De 20 à 249 salariés en ETP ;9825,3
a88 ;77;Activités de location et location-bail ;Plus de 250 salariés en ETP ;9907,4
a272 ;771;Location et location-bail de véhicules automobiles ;Ensemble des tranches d'effectif ;11161,4
a272 ;771;Location et location-bail de véhicules automobiles ;De 0 à 9 salariés en ETP ;4761
a272 ;771;Location et location-bail de véhicules automobiles ;De 10 à 19 salariés en ETP ;827,8
a272 ;771;Location et location-bail de véhicules automobiles ;De 20 à 249 salariés en ETP ;2165
a272 ;771;Location et location-bail de véhicules automobiles ;Plus de 250 salariés en ETP ;3404,6
a272 ;772;Location et location-bail de biens personnels et domestiques ;Ensemble des tranches d'effectif ;4557,3
a272 ;772;Location et location-bail de biens personnels et domestiques ;De 0 à 9 salariés en ETP ;1457
a272 ;772;Location et location-bail de biens personnels et domestiques ;De 10 à 19 salariés en ETP ;S
a272 ;772;Location et location-bail de biens personnels et domestiques ;De 20 à 249 salariés en ETP ;1088,9
a272 ;772;Location et location-bail de biens personnels et domestiques ;Plus de 250 salariés en ETP ;S
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;Ensemble des tranches d'effectif ;18897,9
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;De 0 à 9 salariés en ETP ;7792,1
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;De 10 à 19 salariés en ETP ;1041
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;De 20 à 249 salariés en ETP ;6087,5
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;Plus de 250 salariés en ETP ;3988,6
